timestamp,gpu_util,memory_used_mb,memory_total_mb,power_draw_w
2026/03/09 23:43:45.524,23.0,1480.0,10240.0,31.06
2026/03/09 23:43:46.589,25.0,1484.0,10240.0,31.01
2026/03/09 23:43:47.682,20.0,1491.0,10240.0,30.84
2026/03/09 23:43:48.824,21.0,1491.0,10240.0,29.93
2026/03/09 23:43:49.888,22.0,1491.0,10240.0,30.86
2026/03/09 23:43:50.951,24.0,1488.0,10240.0,30.93
2026/03/09 23:43:52.018,21.0,1484.0,10240.0,30.78
2026/03/09 23:43:53.090,21.0,1484.0,10240.0,30.9
2026/03/09 23:43:54.161,22.0,1476.0,10240.0,30.92
2026/03/09 23:43:55.238,22.0,1476.0,10240.0,30.88
2026/03/09 23:43:56.314,22.0,1476.0,10240.0,30.8
2026/03/09 23:43:57.383,22.0,1476.0,10240.0,30.86
2026/03/09 23:43:58.450,23.0,1476.0,10240.0,31.15
2026/03/09 23:43:59.519,21.0,1476.0,10240.0,31.25
2026/03/09 23:44:00.573,36.0,9710.0,10240.0,114.54
2026/03/09 23:44:01.618,40.0,2539.0,10240.0,140.19
2026/03/09 23:44:02.684,35.0,9682.0,10240.0,134.98
2026/03/09 23:44:03.737,35.0,9682.0,10240.0,137.99
2026/03/09 23:44:04.783,68.0,8954.0,10240.0,115.99
2026/03/09 23:44:05.837,35.0,9694.0,10240.0,138.36
2026/03/09 23:44:06.887,38.0,9697.0,10240.0,140.43
2026/03/09 23:44:07.932,36.0,9697.0,10240.0,141.02
2026/03/09 23:44:08.981,33.0,9697.0,10240.0,120.09
2026/03/09 23:44:10.034,33.0,9695.0,10240.0,120.5
2026/03/09 23:44:11.084,36.0,9697.0,10240.0,140.71
2026/03/09 23:44:12.171,35.0,9697.0,10240.0,125.7
2026/03/09 23:44:13.228,38.0,9697.0,10240.0,121.8
2026/03/09 23:44:14.277,40.0,9694.0,10240.0,112.06
2026/03/09 23:44:15.325,12.0,7862.0,10240.0,106.46
2026/03/09 23:44:16.388,37.0,9690.0,10240.0,130.9
2026/03/09 23:44:17.435,39.0,9686.0,10240.0,143.44
2026/03/09 23:44:18.490,33.0,9686.0,10240.0,134.41
2026/03/09 23:44:19.549,35.0,9682.0,10240.0,116.69
2026/03/09 23:44:20.599,35.0,9682.0,10240.0,108.35
2026/03/09 23:44:21.649,38.0,9682.0,10240.0,102.91
2026/03/09 23:44:22.708,20.0,1518.0,10240.0,113.5
2026/03/09 23:44:23.752,3.0,1530.0,10240.0,120.18
2026/03/09 23:44:24.796,3.0,1533.0,10240.0,120.12
2026/03/09 23:44:25.864,96.0,9684.0,10240.0,67.76
2026/03/09 23:44:26.917,34.0,9690.0,10240.0,139.43
2026/03/09 23:44:28.014,33.0,9690.0,10240.0,132.36
2026/03/09 23:44:29.063,2.0,1530.0,10240.0,114.09
