timestamp,gpu_util,memory_used_mb,memory_total_mb,power_draw_w
2026/03/09 23:49:35.416,3.0,1451.0,10240.0,121.37
2026/03/09 23:49:36.511,10.0,1439.0,10240.0,105.93
2026/03/09 23:49:37.593,14.0,1439.0,10240.0,36.37
2026/03/09 23:49:38.662,20.0,1447.0,10240.0,32.63
2026/03/09 23:49:39.710,22.0,1662.0,10240.0,31.47
2026/03/09 23:49:40.758,2.0,1677.0,10240.0,96.77
2026/03/09 23:49:41.805,2.0,1677.0,10240.0,99.8
2026/03/09 23:49:42.857,2.0,1677.0,10240.0,99.93
2026/03/09 23:49:43.908,2.0,1670.0,10240.0,99.75
2026/03/09 23:49:44.956,3.0,1670.0,10240.0,99.67
2026/03/09 23:49:46.001,3.0,1670.0,10240.0,92.54
2026/03/09 23:49:47.051,16.0,1670.0,10240.0,35.76
2026/03/09 23:49:48.109,22.0,1670.0,10240.0,32.65
2026/03/09 23:49:49.166,23.0,1666.0,10240.0,31.79
2026/03/09 23:49:50.214,23.0,1666.0,10240.0,31.86
2026/03/09 23:49:51.264,23.0,1662.0,10240.0,31.73
2026/03/09 23:49:52.314,23.0,1662.0,10240.0,31.4
2026/03/09 23:49:53.366,23.0,1662.0,10240.0,31.27
2026/03/09 23:49:54.422,26.0,1662.0,10240.0,31.33
2026/03/09 23:49:55.474,26.0,1662.0,10240.0,31.78
2026/03/09 23:49:56.524,26.0,1662.0,10240.0,31.94
2026/03/09 23:49:57.575,23.0,1662.0,10240.0,32.01
2026/03/09 23:49:58.626,22.0,1662.0,10240.0,31.64
2026/03/09 23:49:59.676,23.0,1662.0,10240.0,31.56
2026/03/09 23:50:00.725,24.0,1662.0,10240.0,31.1
2026/03/09 23:50:01.845,21.0,1662.0,10240.0,30.74
2026/03/09 23:50:02.928,23.0,1662.0,10240.0,30.75
2026/03/09 23:50:03.980,23.0,1662.0,10240.0,30.99
2026/03/09 23:50:05.039,22.0,1662.0,10240.0,30.96
2026/03/09 23:50:06.094,24.0,1662.0,10240.0,30.97
2026/03/09 23:50:07.146,26.0,1662.0,10240.0,30.75
2026/03/09 23:50:08.198,25.0,1662.0,10240.0,30.49
2026/03/09 23:50:09.251,28.0,1662.0,10240.0,31.13
2026/03/09 23:50:10.311,22.0,1662.0,10240.0,31.29
2026/03/09 23:50:11.363,24.0,1662.0,10240.0,31.7
2026/03/09 23:50:12.416,23.0,1662.0,10240.0,31.43
2026/03/09 23:50:13.466,23.0,1662.0,10240.0,31.48
2026/03/09 23:50:14.519,23.0,1662.0,10240.0,31.41
2026/03/09 23:50:15.571,21.0,1662.0,10240.0,30.86
2026/03/09 23:50:16.626,22.0,1662.0,10240.0,30.85
2026/03/09 23:50:17.679,21.0,1662.0,10240.0,30.57
2026/03/09 23:50:18.734,23.0,1662.0,10240.0,30.97
2026/03/09 23:50:19.791,21.0,1662.0,10240.0,30.74
2026/03/09 23:50:20.846,26.0,1662.0,10240.0,31.06
2026/03/09 23:50:21.899,24.0,1662.0,10240.0,31.07
2026/03/09 23:50:22.952,26.0,1662.0,10240.0,31.36
2026/03/09 23:50:24.003,23.0,1662.0,10240.0,31.7
2026/03/09 23:50:25.055,22.0,1662.0,10240.0,31.46
2026/03/09 23:50:26.107,23.0,1662.0,10240.0,31.3
2026/03/09 23:50:27.154,22.0,1662.0,10240.0,31.48
2026/03/09 23:50:28.202,23.0,1662.0,10240.0,31.74
2026/03/09 23:50:29.256,23.0,1662.0,10240.0,31.52
2026/03/09 23:50:30.309,21.0,1662.0,10240.0,31.05
2026/03/09 23:50:31.439,27.0,1662.0,10240.0,31.38
2026/03/09 23:50:32.493,23.0,1662.0,10240.0,31.1
2026/03/09 23:50:33.551,23.0,1662.0,10240.0,31.29
2026/03/09 23:50:34.605,23.0,1662.0,10240.0,31.17
2026/03/09 23:50:35.659,23.0,1662.0,10240.0,31.08
2026/03/09 23:50:36.717,24.0,1662.0,10240.0,30.92
2026/03/09 23:50:37.774,24.0,1662.0,10240.0,31.06
2026/03/09 23:50:38.833,25.0,1662.0,10240.0,31.32
2026/03/09 23:50:39.885,24.0,1662.0,10240.0,31.46
2026/03/09 23:50:40.937,24.0,1662.0,10240.0,31.52
2026/03/09 23:50:41.988,23.0,1662.0,10240.0,31.55
2026/03/09 23:50:43.041,23.0,1662.0,10240.0,31.39
2026/03/09 23:50:44.096,23.0,1662.0,10240.0,31.25
2026/03/09 23:50:45.145,75.0,2752.0,10240.0,37.43
2026/03/09 23:50:46.194,41.0,3840.0,10240.0,194.74
